runnum,evnum,HALLA_p
13459,6526842,5964.65
13459,6548345,5964.65
13459,6569850,5964.6
13459,6591607,5964.6
13459,6612968,5964.62
13460,61335,5964.56
13460,83300,5964.56
13460,105542,5964.61
13460,127608,5964.61
13460,149948,5964.61
13460,172148,5964.61
13460,194414,5964.61
13460,216714,5964.64
13460,238825,5964.64
13460,260968,5964.59
13460,283231,5964.59
13460,305388,5964.62
13460,327785,5964.62
13460,349806,5964.63
13460,371794,5964.63
13460,393937,5964.63
13460,416243,5964.51
13460,438515,5964.51
13460,460579,5964.61
13460,482664,5964.61
13460,504548,5964.58
13460,526841,5964.58
13460,547058,5964.69
13460,547281,5964.69
13460,547563,5964.69
13460,547867,5965.54
13460,548219,5965.54
13460,548498,5965.54
13460,548795,5965.54
13460,549014,5965.54
13460,551168,5965.54
13460,553819,5965.54
13460,559553,5965.54
13460,579408,5965.54
13460,600377,5965.54
13460,621897,5965.54
13460,643387,5964.23
13460,6655364,5965.54
13460,6676450,5965.54
13460,6697601,5964.25
13460,6719616,5964.25
13460,6741762,5964.25
13460,6763460,5964.68
13460,6785177,5964.68
13460,6807049,5964.64
13460,6828793,5964.64
13460,6850573,5964.64
13460,6872434,5964.64
13460,6894081,5964.59
13460,6916394,5964.59
13460,6938231,5964.59
13460,6960139,5964.68
13460,6981880,5964.68
13460,7004172,5964.72
13460,7026186,5964.72
13460,7048320,5964.6
13460,7070209,5964.6
13460,7092321,5964.7
13460,7114378,5964.7
13460,7136328,5964.7
13460,7158288,5964.73
13460,7180301,5964.73
13460,7202051,5964.63
13460,7223817,5964.63
13460,7240557,5964.61
13460,7240790,5964.61
13460,7241136,5965.54
13460,7241372,5965.54
13460,7241651,5965.54
13460,7241956,5965.54
13460,7242224,5965.54
13460,7252577,5965.54
13460,7272853,5965.54
13460,7293899,5964.87
13460,7302296,5964.87
13460,7302584,5964.41
13460,664908,5964.23
13460,686288,5964.58
13460,708305,5964.58
13460,729654,5964.58
13460,751688,5964.52
13460,773694,5964.52
13460,795848,5964.7
13460,817617,5964.7
13460,839254,5964.58
13460,861403,5964.58
13460,883404,5964.54
13460,905679,5964.54
13460,927291,5964.54
13460,949453,5964.65
13460,971721,5964.65
13460,993590,5964.66
13460,1015870,5964.66
13460,1038139,5964.64
13460,1060368,5964.64
13460,1082657,5964.58
13460,1104703,5964.58
13460,1127168,5964.68
13460,1149505,5964.68
13460,1171733,5964.68
13460,1194279,5964.61
13460,1216473,5964.61
13460,1238896,5964.63
13460,1261258,5964.63
13460,1283423,5964.56
13460,1306039,5964.56
13460,7311466,5964.41
13460,7332230,5964.41
13460,7353234,5964.55
13460,7374603,5964.55
13460,7395976,5964.49
13460,7417604,5964.49
13460,7439249,5964.69
13460,7460914,5964.69
13460,7482526,5964.65
